Date,Actual_Close,Pred_Close,pred_ret,signal
2025-02-28,241.01582,201.39513,-0.14840366,-1
2025-03-03,237.21881,201.43854,-0.16421032,-1
2025-03-04,235.12596,201.35667,-0.15117745,-1
2025-03-05,234.93663,201.15994,-0.14445882,-1
2025-03-06,234.52803,200.91989,-0.14479113,-1
2025-03-07,238.25528,200.65836,-0.14441632,-1
2025-03-10,226.70476,200.52896,-0.1583441,-1
2025-03-11,220.0874,200.06212,-0.11752131,-1
2025-03-12,216.24055,199.2756,-0.09456152,-1
2025-03-13,208.96542,198.27121,-0.083098866,-1
2025-03-14,212.76244,196.97566,-0.057376772,-1
2025-03-17,213.27074,195.76776,-0.079876296,-1
2025-03-18,211.9652,194.67099,-0.0872119,-1
2025-03-19,214.50648,193.64032,-0.08645228,-1
2025-03-20,213.37038,192.79657,-0.101208664,-1
2025-03-21,217.52615,192.04425,-0.09994886,-1
2025-03-24,219.97778,191.53479,-0.11948615,-1
2025-03-25,222.98749,191.24873,-0.13059978,-1
2025-03-26,220.77504,191.19008,-0.14259727,-1
2025-03-27,223.08714,191.16022,-0.13414027,-1
2025-03-28,217.15741,191.24106,-0.14275177,-1
2025-03-31,221.37302,191.15486,-0.11974055,-1
2025-04-01,222.42938,191.16664,-0.13645013,-1
2025-04-02,223.127,191.24873,-0.14018224,-1
2025-04-03,202.49754,191.38104,-0.14227752,-1
2025-04-04,187.73804,190.79178,-0.057806946,-1
2025-04-07,180.84161,189.42616,0.008991921,0
2025-04-08,171.83241,187.55138,0.03710298,1
2025-04-09,198.17233,185.20535,0.07782548,1
2025-04-10,189.77106,183.75008,-0.07277634,-1
2025-04-11,197.47472,182.39566,-0.03886471,-1
2025-04-14,201.82982,181.48343,-0.08097891,-1
2025-04-15,201.45113,180.98189,-0.1032946,-1
2025-04-16,193.60796,180.68709,-0.10307234,-1
2025-04-17,196.3087,180.22626,-0.0691175,-1
2025-04-21,192.50172,179.84572,-0.08386272,-1
2025-04-22,199.05931,179.3765,-0.068182394,-1
2025-04-23,203.90274,179.15182,-0.10000781,-1
2025-04-24,207.65988,179.2206,-0.121048614,-1
2025-04-25,208.56677,179.5556,-0.13533802,-1
2025-04-28,209.42387,180.02705,-0.13683732,-1
2025-04-29,210.49022,180.57178,-0.1377689,-1
2025-04-30,211.77582,181.16165,-0.13933459,-1
2025-05-01,212.59305,181.78596,-0.14161132,-1
2025-05-02,204.6502,182.41798,-0.14193815,-1
2025-05-05,198.2122,182.72119,-0.10715365,-1
2025-05-06,197.8335,182.63564,-0.07858532,-1
2025-05-07,195.58119,182.37096,-0.07815936,-1
2025-05-08,196.81699,181.94527,-0.06972002,-1
2025-05-09,197.85342,181.51305,-0.07775721,-1
2025-05-12,210.34712,181.13199,-0.08451426,-1
2025-05-13,212.48262,181.2578,-0.138292,-1
2025-05-14,211.8839,181.65953,-0.1450617,-1
2025-05-15,211.00574,182.14627,-0.14034867,-1
2025-05-16,210.81613,182.62132,-0.13451964,-1
2025-05-19,208.34135,183.06305,-0.13164592,-1
2025-05-20,206.4254,183.37392,-0.11983909,-1
2025-05-21,201.6654,183.54134,-0.11085876,-1
2025-05-22,200.93694,183.45898,-0.09028034,-1
2025-05-23,194.85973,183.24684,-0.08803804,-1
2025-05-27,199.78937,182.75677,-0.062111095,-1
2025-05-28,199.99892,182.35895,-0.08724398,-1
2025-05-29,199.5299,182.01535,-0.089918315,-1
2025-05-30,200.42801,181.697,-0.08937458,-1
2025-06-02,201.27621,181.44421,-0.09471628,-1
2025-06-03,202.84293,181.26678,-0.09941279,-1
2025-06-04,202.39388,181.19275,-0.1067337,-1
2025-06-05,200.20848,181.15279,-0.104949266,-1
2025-06-06,203.49155,181.05348,-0.09567526,-1
2025-06-09,201.02673,181.0625,-0.11022102,-1
2025-06-10,202.24419,181.02116,-0.09951696,-1
2025-06-11,198.36235,181.01215,-0.104982205,-1
2025-06-12,198.78148,180.87085,-0.08817954,-1
2025-06-13,196.03726,180.70197,-0.0909517,-1
2025-06-16,198.00311,180.42421,-0.07964329,-1
2025-06-17,195.22894,180.19081,-0.0899597,-1
2025-06-18,196.16698,179.87996,-0.078620434,-1
2025-06-20,200.5777,179.59273,-0.084490515,-1
2025-06-23,201.07663,179.49545,-0.10510762,-1
2025-06-24,199.87917,179.50005,-0.10730528,-1
2025-06-25,201.13652,179.5091,-0.10191193,-1
2025-06-26,200.5777,179.57358,-0.1072055,-1
2025-06-27,200.65755,179.63766,-0.10439861,-1
2025-06-30,204.73892,179.7039,-0.1044249,-1
2025-07-01,207.38338,179.9211,-0.12121694,-1
2025-07-02,211.99365,180.28508,-0.13066764,-1
2025-07-03,213.10132,180.86383,-0.14684318,-1
2025-07-07,209.50888,181.54097,-0.1481002,-1
2025-07-08,209.56877,182.0922,-0.1308617,-1
2025-07-09,210.69638,182.56697,-0.12884457,-1
2025-07-10,211.96375,183.01894,-0.13136175,-1
2025-07-11,210.71634,183.47502,-0.13440375,-1
2025-07-14,208.18169,183.85493,-0.1274766,-1
2025-07-15,208.67065,184.08597,-0.1157437,-1
2025-07-16,209.71846,184.25685,-0.11699682,-1
2025-07-17,209.57875,184.42325,-0.120615095,-1
2025-07-18,210.73631,184.5669,-0.119343475,-1
2025-07-21,212.03358,184.73267,-0.123394236,-1
2025-07-22,213.94952,184.94223,-0.12776917,-1
2025-07-23,213.70007,185.226,-0.13425376,-1
2025-07-24,213.3109,185.51346,-0.13189802,-1
2025-07-25,213.43065,185.77315,-0.12909678,-1
2025-07-28,213.6003,186.01033,-0.12847413,-1
2025-07-29,210.82613,186.22836,-0.12814558,-1
2025-07-30,208.6108,186.32217,-0.11622825,-1
2025-07-31,207.1339,186.27852,-0.10705235,-1
2025-08-01,201.95479,186.12308,-0.10143592,-1
2025-08-04,202.92278,185.73547,-0.08031161,-1
2025-08-05,202.49367,185.30792,-0.086805694,-1
2025-08-06,212.80196,184.86281,-0.08706869,-1
2025-08-07,219.56772,184.81226,-0.13152933,-1
2025-08-08,228.86813,185.16727,-0.15667354,-1
2025-08-11,226.95996,186.01537,-0.18723781,-1
2025-08-12,229.42757,186.95479,-0.17626533,-1
2025-08-13,233.10402,187.98378,-0.18063997,-1
2025-08-14,232.55457,189.1219,-0.18868022,-1
2025-08-15,231.3657,190.21292,-0.18207186,-1
2025-08-18,230.66638,191.17586,-0.17370702,-1
2025-08-19,230.33672,191.99834,-0.16763625,-1
2025-08-20,225.79109,192.69261,-0.16343077,-1
2025-08-21,224.68219,193.12167,-0.1446887,-1
2025-08-22,227.53941,193.37123,-0.13935666,-1
2025-08-25,226.94,193.62016,-0.14906979,-1
2025-08-26,229.08792,193.81816,-0.14594977,-1
2025-08-27,230.26678,194.05414,-0.15292723,-1
2025-08-28,232.33476,194.32613,-0.15608269,-1
2025-08-29,231.91516,194.66591,-0.1621318,-1
2025-09-02,229.49753,194.99538,-0.15919521,-1
2025-09-03,238.23906,195.21718,-0.14937133,-1
2025-09-04,239.54776,195.68695,-0.17861097,-1
2025-09-05,239.45786,196.26018,-0.18070544,-1
2025-09-08,237.64961,196.83977,-0.1779774,-1
2025-09-09,234.12303,197.32646,-0.1696748,-1
2025-09-10,226.57034,197.62457,-0.15589435,-1
2025-09-11,229.8072,197.56577,-0.12801577,-1
2025-09-12,233.84332,197.47621,-0.14068747,-1
2025-09-15,236.47075,197.50119,-0.15541232,-1
2025-09-16,237.91934,197.65187,-0.16415933,-1
2025-09-17,238.75854,197.89294,-0.16823515,-1
2025-09-18,237.64961,198.18684,-0.16992775,-1
2025-09-19,245.26222,198.44817,-0.16495481,-1
2025-09-22,255.83197,198.94344,-0.18885414,-1
2025-09-23,254.1836,199.85194,-0.2188156,-1
2025-09-24,252.06564,200.80623,-0.20999531,-1
2025-09-25,256.62122,201.65915,-0.19997367,-1
2025-09-26,255.21259,202.57338,-0.21061328,-1
2025-09-29,254.1836,203.39525,-0.20303598,-1
2025-09-30,254.38339,204.09106,-0.19707224,-1
2025-10-01,255.20259,204.69255,-0.19533838,-1
2025-10-02,256.88098,205.23549,-0.19579387,-1
2025-10-03,257.7701,205.76607,-0.19898286,-1
2025-10-06,256.4414,206.2779,-0.19976023,-1
2025-10-07,256.23163,206.69952,-0.19396977,-1
2025-10-08,257.8101,207.04831,-0.19194867,-1
2025-10-09,253.79396,207.3914,-0.19556522,-1
2025-10-10,245.03247,207.57112,-0.18212742,-1
2025-10-13,247.42014,207.38806,-0.15363029,-1
2025-10-14,247.53004,207.15309,-0.16274764,-1
2025-10-15,249.09853,206.89948,-0.164144,-1
2025-10-16,247.21036,206.6999,-0.17020823,-1
2025-10-17,252.04565,206.46863,-0.16480592,-1
2025-10-20,261.98602,206.40239,-0.18109126,-1
2025-10-21,262.5155,206.72774,-0.21092074,-1
2025-10-22,258.1997,207.19897,-0.21071719,-1
2025-10-23,259.32858,207.56891,-0.19609162,-1
2025-10-24,262.5655,207.92398,-0.19822189,-1
2025-10-27,268.54965,208.35231,-0.20647489,-1
2025-10-28,268.73947,208.96944,-0.22185922,-1
2025-10-29,269.4388,209.61958,-0.2199896,-1
2025-10-30,271.13715,210.26544,-0.2196171,-1
2025-10-31,270.10815,210.92023,-0.22209026,-1
2025-11-03,268.78943,211.49742,-0.21698987,-1
2025-11-04,269.77847,211.96188,-0.21142031,-1
2025-11-05,269.8784,212.37877,-0.21276607,-1
2025-11-06,269.50873,212.74405,-0.21170402,-1
2025-11-07,268.21,213.04733,-0.20949747,-1
2025-11-10,269.43,213.26054,-0.20487472,-1
2025-11-11,275.25,213.45944,-0.2077369,-1
2025-11-12,273.47,213.81633,-0.22319226,-1
2025-11-13,272.95,214.14482,-0.21693487,-1
2025-11-14,272.41,214.42825,-0.21440467,-1
2025-11-17,267.46,214.65767,-0.21200518,-1
2025-11-18,267.44,214.6928,-0.19729006,-1
2025-11-19,268.56,214.65114,-0.19738582,-1
2025-11-20,266.25,214.61005,-0.20088603,-1
2025-11-21,271.49,214.4926,-0.19439399,-1
2025-11-24,275.92,214.51894,-0.20984587,-1
2025-11-25,276.97,214.73007,-0.22176695,-1
2025-11-26,277.55,215.0299,-0.22363466,-1
2025-11-28,278.85,215.36713,-0.22404203,-1
2025-12-01,283.1,215.73994,-0.2263226,-1
2025-12-02,286.19,216.2331,-0.23619537,-1
2025-12-03,284.15,216.83006,-0.24235627,-1
2025-12-04,280.7,217.36166,-0.23504604,-1
2025-12-05,278.78,217.72966,-0.22433327,-1
